Date,Bullish,Caution,Distribution,Bearish,Recuperation,Accumulation
2024-05-06,44.333996023856855,25.646123260437374,12.922465208747516,8.548707753479125,2.3856858846918487,5.7654075546719685
2024-05-07,44.731610337972164,26.44135188866799,11.530815109343937,8.34990059642147,2.3856858846918487,6.163021868787276
2024-05-08,44.93041749502982,26.44135188866799,11.530815109343937,8.548707753479125,2.3856858846918487,5.7654075546719685
2024-05-09,50.695825049701796,21.47117296222664,10.73558648111332,8.747514910536779,1.5904572564612325,6.36182902584493
2024-05-10,52.88270377733598,22.46520874751491,9.74155069582505,8.548707753479125,1.7892644135188867,4.174950298210735
2024-05-13,53.87673956262425,21.272365805168985,8.946322067594433,8.548707753479125,2.982107355864811,3.9761431411530817
2024-05-14,56.2624254473161,19.4831013916501,8.151093439363818,7.952286282306163,3.5785288270377733,4.174950298210735
2024-05-15,58.25049701789264,17.495029821073558,7.157057654075547,9.940357852882704,2.783300198807157,3.9761431411530817
2024-05-16,59.04572564612326,17.892644135188867,5.964214711729622,9.542743538767395,3.5785288270377733,3.5785288270377733
2024-05-17,59.64214711729622,17.693836978131213,5.36779324055666,8.946322067594433,3.5785288270377733,4.3737574552683895
2024-05-20,56.2624254473161,21.272365805168985,5.168986083499006,8.747514910536779,5.168986083499006,2.982107355864811
2024-05-21,55.26838966202783,21.669980119284293,5.168986083499006,10.337972166998012,4.174950298210735,2.982107355864811
2024-05-22,53.47912524850894,23.45924453280318,5.168986083499006,9.542743538767395,4.572564612326044,3.3797216699801194
2024-05-23,44.731610337972164,28.82703777335984,8.34990059642147,14.115308151093439,1.3916500994035785,2.1868787276341948
2024-05-24,48.111332007952285,25.44731610337972,7.952286282306163,13.717693836978132,1.9880715705765408,2.3856858846918487
2024-05-28,37.97216699801193,33.59840954274354,9.74155069582505,13.717693836978132,2.584493041749503,1.9880715705765408
2024-05-29,34.990059642147116,30.218687872763418,15.904572564612327,15.308151093439365,1.5904572564612325,1.5904572564612325
2024-05-30,38.17097415506958,26.640159045725646,16.302186878727635,14.115308151093439,2.3856858846918487,1.9880715705765408
2024-05-31,44.53280318091451,26.838966202783297,9.542743538767395,11.928429423459244,3.9761431411530817,2.783300198807157
2024-06-03,43.33996023856859,25.24850894632207,11.72962226640159,11.928429423459244,3.3797216699801194,3.9761431411530817
2024-06-04,40.75546719681908,27.236580516898606,11.133200795228628,11.928429423459244,4.572564612326044,3.9761431411530817
2024-06-05,42.34592445328032,25.44731610337972,11.332007952286283,13.717693836978132,2.783300198807157,3.9761431411530817
2024-06-06,42.74353876739563,24.254473161033797,12.127236580516898,12.72365805168986,4.7713717693836974,2.982107355864811
2024-06-07,40.75546719681908,25.24850894632207,13.12127236580517,13.717693836978132,4.174950298210735,2.584493041749503
2024-06-10,43.93638170974155,21.669980119284293,13.12127236580517,12.524850894632205,4.3737574552683895,3.9761431411530817
2024-06-11,40.357852882703774,24.45328031809145,13.916500994035786,13.916500994035786,4.7713717693836974,2.1868787276341948
2024-06-12,41.15308151093439,24.055666003976143,13.12127236580517,13.916500994035786,4.174950298210735,3.180914512922465
2024-06-13,40.357852882703774,24.055666003976143,14.115308151093439,12.922465208747516,4.572564612326044,3.5785288270377733
2024-06-14,36.97813121272366,26.043737574552683,15.308151093439365,13.916500994035786,3.7773359840954273,3.5785288270377733
2024-06-17,41.74950298210736,23.061630218687874,12.922465208747516,14.512922465208748,3.180914512922465,4.174950298210735
2024-06-18,42.14711729622266,21.868787276341948,13.518886679920477,13.916500994035786,3.3797216699801194,4.7713717693836974
2024-06-20,45.12922465208747,19.08548707753479,13.12127236580517,13.320079522862823,4.3737574552683895,4.572564612326044
2024-06-21,45.52683896620278,20.278330019880716,11.332007952286283,12.72365805168986,4.970178926441352,4.7713717693836974
2024-06-24,49.10536779324055,17.892644135188867,8.548707753479125,13.12127236580517,6.560636182902585,4.3737574552683895
2024-06-25,44.135188866799204,21.272365805168985,9.343936381709742,16.50099403578529,3.9761431411530817,4.3737574552683895
2024-06-26,41.5506958250497,22.266401590457257,10.934393638170974,16.898608349900595,3.9761431411530817,3.9761431411530817
2024-06-27,41.35188866799205,23.45924453280318,10.139165009940358,15.904572564612327,4.7713717693836974,3.9761431411530817
2024-06-28,39.363817097415506,26.043737574552683,9.74155069582505,14.7117296222664,5.566600397614314,4.174950298210735
2024-07-01,36.18290258449304,27.634194831013914,11.72962226640159,17.296222664015904,3.3797216699801194,3.3797216699801194
2024-07-02,39.960238568588466,24.254473161033797,11.133200795228628,15.109343936381709,6.163021868787276,2.982107355864811
2024-07-03,40.75546719681908,23.45924453280318,10.337972166998012,16.50099403578529,5.964214711729622,2.584493041749503
2024-07-05,40.95427435387674,23.658051689860834,9.542743538767395,19.284294234592444,4.970178926441352,1.1928429423459244
2024-07-08,40.55666003976143,23.658051689860834,8.151093439363818,21.272365805168985,4.572564612326044,1.3916500994035785
2024-07-09,39.761431411530815,24.652087475149106,7.952286282306163,21.07355864811133,4.7713717693836974,1.3916500994035785
2024-07-10,45.12922465208747,20.07952286282306,6.759443339960239,18.290258449304176,6.759443339960239,2.584493041749503
2024-07-11,53.677932405566594,12.524850894632205,5.36779324055666,16.69980119284294,8.34990059642147,2.982107355864811
2024-07-12,54.47316103379721,12.922465208747516,3.7773359840954273,13.717693836978132,8.548707753479125,6.163021868787276
2024-07-15,51.689860834990064,15.904572564612327,3.5785288270377733,12.524850894632205,9.542743538767395,6.36182902584493
2024-07-16,56.461232604373755,11.928429423459244,2.584493041749503,8.946322067594433,8.747514910536779,10.934393638170974
2024-07-17,55.26838966202783,13.916500994035786,1.3916500994035785,6.560636182902585,11.928429423459244,10.536779324055665
2024-07-18,54.07554671968191,14.7117296222664,1.7892644135188867,12.524850894632205,7.952286282306163,8.548707753479125
2024-07-19,48.31013916500994,19.681908548707753,2.783300198807157,14.512922465208748,7.3558648111332,6.958250497017893
2024-07-22,53.47912524850894,14.512922465208748,2.783300198807157,12.72365805168986,8.34990059642147,7.952286282306163
2024-07-23,53.08151093439364,12.326043737574553,5.168986083499006,13.916500994035786,9.343936381709742,5.964214711729622
2024-07-24,45.32803180914513,20.278330019880716,4.7713717693836974,17.09741550695825,6.36182902584493,5.964214711729622
2024-07-25,45.32803180914513,19.284294234592444,5.36779324055666,12.326043737574553,9.542743538767395,7.952286282306163
2024-07-26,50.695825049701796,15.109343936381709,4.572564612326044,9.74155069582505,8.151093439363818,11.530815109343937
2024-07-29,50.695825049701796,16.10337972166998,3.9761431411530817,8.747514910536779,10.139165009940358,10.139165009940358
2024-07-30,51.88866799204771,14.115308151093439,4.7713717693836974,8.151093439363818,9.74155069582505,11.133200795228628
2024-07-31,53.87673956262425,13.717693836978132,3.3797216699801194,7.5546719681908545,8.34990059642147,12.922465208747516
2024-08-01,47.713717693836976,16.10337972166998,6.560636182902585,10.73558648111332,6.958250497017893,11.72962226640159
2024-08-02,41.94831013916501,18.886679920477135,8.946322067594433,11.72962226640159,8.946322067594433,9.343936381709742
2024-08-05,34.990059642147116,22.067594433399602,12.524850894632205,16.69980119284294,6.36182902584493,7.157057654075547
2024-08-06,38.767395626242546,18.886679920477135,11.928429423459244,13.717693836978132,8.747514910536779,7.75347912524851
2024-08-07,37.17693836978131,19.284294234592444,12.72365805168986,14.910536779324055,7.75347912524851,7.952286282306163
2024-08-08,41.74950298210736,17.693836978131213,9.74155069582505,12.127236580516898,7.75347912524851,10.73558648111332
2024-08-09,45.52683896620278,13.717693836978132,10.337972166998012,11.133200795228628,8.946322067594433,10.139165009940358
2024-08-12,42.54473161033797,16.302186878727635,10.73558648111332,13.320079522862823,7.5546719681908545,9.343936381709742
2024-08-13,45.12922465208747,15.50695825049702,7.5546719681908545,11.928429423459244,8.34990059642147,11.332007952286283
2024-08-14,46.52087475149106,13.12127236580517,8.548707753479125,12.72365805168986,8.747514910536779,10.139165009940358
2024-08-15,49.30417495029821,12.524850894632205,5.964214711729622,9.74155069582505,9.542743538767395,12.72365805168986
2024-08-16,51.689860834990064,10.536779324055665,5.7654075546719685,9.343936381709742,8.548707753479125,13.916500994035786
2024-08-19,54.27435387673957,10.73558648111332,3.3797216699801194,8.548707753479125,8.34990059642147,14.512922465208748
2024-08-20,53.28031809145129,10.536779324055665,4.7713717693836974,9.542743538767395,6.560636182902585,15.109343936381709
2024-08-21,55.666003976143145,9.343936381709742,3.5785288270377733,8.548707753479125,6.560636182902585,16.10337972166998
2024-08-22,55.069582504970185,9.343936381709742,4.3737574552683895,9.74155069582505,7.3558648111332,13.916500994035786
2024-08-23,60.437375745526836,5.36779324055666,3.3797216699801194,7.157057654075547,9.145129224652088,14.314115308151093
2024-08-26,58.4493041749503,7.157057654075547,3.5785288270377733,7.157057654075547,8.747514910536779,14.7117296222664
2024-08-27,60.437375745526836,6.560636182902585,2.3856858846918487,8.151093439363818,6.958250497017893,15.308151093439365
2024-08-28,60.238568588469185,4.970178926441352,3.180914512922465,8.34990059642147,6.958250497017893,16.10337972166998
2024-08-29,60.63618290258449,5.168986083499006,2.982107355864811,6.759443339960239,8.34990059642147,15.904572564612327
2024-08-30,63.41948310139165,3.9761431411530817,1.3916500994035785,6.759443339960239,8.151093439363818,16.10337972166998
2024-09-03,58.25049701789264,7.75347912524851,2.982107355864811,11.72962226640159,3.9761431411530817,15.109343936381709
2024-09-04,57.25646123260437,8.946322067594433,2.783300198807157,10.73558648111332,5.36779324055666,14.7117296222664
2024-09-05,55.069582504970185,10.139165009940358,3.5785288270377733,12.326043737574553,6.560636182902585,12.127236580516898
2024-09-06,50.09940357852882,14.512922465208748,5.36779324055666,15.705765407554672,3.9761431411530817,10.139165009940358
2024-09-09,54.47316103379721,12.922465208747516,3.180914512922465,13.916500994035786,4.970178926441352,10.337972166998012
2024-09-10,52.286282306163024,14.115308151093439,4.174950298210735,12.922465208747516,6.560636182902585,9.74155069582505
2024-09-11,55.26838966202783,10.934393638170974,4.174950298210735,13.320079522862823,5.7654075546719685,10.337972166998012
2024-09-12,56.461232604373755,10.337972166998012,3.7773359840954273,10.934393638170974,8.34990059642147,9.940357852882704
2024-09-13,57.45526838966203,10.139165009940358,2.1868787276341948,10.73558648111332,5.964214711729622,13.320079522862823
2024-09-16,60.437375745526836,7.952286282306163,1.7892644135188867,9.542743538767395,7.3558648111332,12.72365805168986
2024-09-17,61.82902584493042,7.5546719681908545,1.1928429423459244,10.139165009940358,6.958250497017893,12.127236580516898
2024-09-18,61.0337972166998,9.145129224652088,1.7892644135188867,9.343936381709742,6.759443339960239,11.72962226640159
2024-09-19,66.40159045725646,5.566600397614314,0.7952286282306162,5.168986083499006,9.343936381709742,12.524850894632205
2024-09-20,63.817097415506964,7.3558648111332,1.5904572564612325,6.958250497017893,9.145129224652088,10.934393638170974
2024-09-23,66.2027833001988,7.3558648111332,1.1928429423459244,6.36182902584493,9.74155069582505,8.946322067594433
2024-09-24,65.20874751491054,7.75347912524851,2.1868787276341948,6.759443339960239,8.34990059642147,9.542743538767395
2024-09-25,60.63618290258449,10.536779324055665,3.7773359840954273,9.145129224652088,8.946322067594433,6.759443339960239
2024-09-26,64.61232604373758,8.151093439363818,2.1868787276341948,5.7654075546719685,8.946322067594433,10.139165009940358
2024-09-27,65.20874751491054,7.75347912524851,1.9880715705765408,5.168986083499006,7.952286282306163,11.72962226640159
2024-09-30,66.6003976143141,6.759443339960239,1.5904572564612325,5.7654075546719685,8.151093439363818,10.934393638170974
2024-10-01,63.817097415506964,8.946322067594433,2.982107355864811,7.157057654075547,7.3558648111332,9.542743538767395
2024-10-02,61.82902584493042,10.337972166998012,3.7773359840954273,8.548707753479125,6.36182902584493,8.946322067594433
2024-10-03,57.45526838966203,13.12127236580517,5.7654075546719685,8.548707753479125,7.157057654075547,7.75347912524851
2024-10-04,60.834990059642145,12.524850894632205,4.3737574552683895,7.952286282306163,6.163021868787276,7.952286282306163
2024-10-07,54.07554671968191,16.50099403578529,7.157057654075547,8.548707753479125,6.163021868787276,7.3558648111332
2024-10-08,54.67196819085487,17.296222664015904,5.7654075546719685,8.34990059642147,6.560636182902585,7.157057654075547
2024-10-09,59.443339960238575,13.916500994035786,4.3737574552683895,7.3558648111332,7.5546719681908545,7.157057654075547
2024-10-10,57.85288270377733,15.308151093439365,4.572564612326044,7.157057654075547,6.759443339960239,8.151093439363818
2024-10-11,62.22664015904572,11.928429423459244,3.5785288270377733,6.759443339960239,6.36182902584493,8.946322067594433
2024-10-14,65.8051689860835,10.139165009940358,2.584493041749503,5.964214711729622,6.759443339960239,8.548707753479125
2024-10-15,67.19681908548708,8.946322067594433,2.584493041749503,8.34990059642147,4.572564612326044,8.151093439363818
2024-10-16,66.2027833001988,9.74155069582505,2.982107355864811,8.548707753479125,3.7773359840954273,8.548707753479125
2024-10-17,66.2027833001988,10.73558648111332,3.5785288270377733,8.548707753479125,4.3737574552683895,6.36182902584493
2024-10-18,67.59443339960238,10.139165009940358,3.7773359840954273,7.952286282306163,4.572564612326044,5.7654075546719685
2024-10-21,65.20874751491054,12.524850894632205,4.174950298210735,9.542743538767395,3.9761431411530817,4.3737574552683895
2024-10-22,60.63618290258449,15.50695825049702,5.964214711729622,9.940357852882704,3.7773359840954273,3.9761431411530817
2024-10-23,60.437375745526836,15.308151093439365,6.560636182902585,11.133200795228628,2.783300198807157,3.5785288270377733
2024-10-24,58.05168986083499,16.898608349900595,7.3558648111332,10.337972166998012,3.7773359840954273,3.3797216699801194
2024-10-25,53.47912524850894,20.675944333996025,7.3558648111332,11.332007952286283,4.174950298210735,2.783300198807157
2024-10-28,53.87673956262425,20.87475149105368,6.759443339960239,10.73558648111332,3.5785288270377733,3.9761431411530817
2024-10-29,49.50298210735586,23.45924453280318,8.151093439363818,10.73558648111332,3.5785288270377733,4.3737574552683895
2024-10-30,49.90059642147117,23.061630218687874,8.946322067594433,10.139165009940358,4.572564612326044,3.180914512922465
2024-10-31,42.94234592445328,28.628230616302186,10.536779324055665,11.332007952286283,4.3737574552683895,1.9880715705765408
2024-11-01,43.93638170974155,27.634194831013914,10.73558648111332,11.928429423459244,3.9761431411530817,1.5904572564612325
2024-11-04,41.15308151093439,31.21272365805169,9.940357852882704,11.530815109343937,3.5785288270377733,2.3856858846918487
2024-11-05,47.713717693836976,25.646123260437374,8.34990059642147,10.536779324055665,5.168986083499006,2.3856858846918487
2024-11-06,51.29224652087475,22.664015904572565,7.75347912524851,8.151093439363818,3.3797216699801194,6.560636182902585
2024-11-07,55.069582504970185,19.284294234592444,7.157057654075547,7.952286282306163,4.174950298210735,6.163021868787276
2024-11-08,54.67196819085487,19.681908548707753,7.3558648111332,9.542743538767395,3.3797216699801194,5.168986083499006
2024-11-11,55.864811133200796,17.296222664015904,8.151093439363818,9.542743538767395,3.180914512922465,5.7654075546719685
2024-11-12,51.88866799204771,20.47713717693837,8.747514910536779,9.940357852882704,2.783300198807157,5.964214711729622
2024-11-13,53.08151093439364,17.892644135188867,9.940357852882704,10.337972166998012,2.1868787276341948,6.36182902584493
2024-11-14,50.49701789264414,20.47713717693837,9.542743538767395,11.133200795228628,1.7892644135188867,6.36182902584493
2024-11-15,48.508946322067594,19.880715705765407,12.524850894632205,12.127236580516898,2.982107355864811,3.7773359840954273
2024-11-18,50.695825049701796,18.09145129224652,10.73558648111332,13.12127236580517,2.584493041749503,4.572564612326044
2024-11-19,47.912524850894634,20.87475149105368,11.332007952286283,13.717693836978132,1.9880715705765408,3.9761431411530817
2024-11-20,50.49701789264414,18.290258449304176,11.133200795228628,14.115308151093439,2.3856858846918487,3.3797216699801194
2024-11-21,54.47316103379721,16.69980119284294,8.946322067594433,13.320079522862823,3.180914512922465,3.180914512922465
2024-11-22,54.67196819085487,18.687872763419485,6.36182902584493,13.717693836978132,3.180914512922465,3.180914512922465
2024-11-25,60.039761431411534,17.09741550695825,3.7773359840954273,11.530815109343937,2.982107355864811,4.3737574552683895
2024-11-26,61.23260437375746,15.109343936381709,4.3737574552683895,11.530815109343937,3.9761431411530817,3.5785288270377733
2024-11-27,61.431411530815105,15.109343936381709,4.3737574552683895,10.73558648111332,5.7654075546719685,2.3856858846918487
2024-11-29,59.84095427435388,16.50099403578529,3.9761431411530817,10.73558648111332,5.168986083499006,3.5785288270377733
2024-12-02,56.461232604373755,19.4831013916501,4.3737574552683895,11.928429423459244,3.9761431411530817,3.5785288270377733
2024-12-03,54.47316103379721,19.880715705765407,5.36779324055666,13.717693836978132,3.5785288270377733,2.783300198807157
2024-12-04,55.069582504970185,18.290258449304176,6.36182902584493,13.717693836978132,3.180914512922465,3.180914512922465
2024-12-05,52.286282306163024,18.09145129224652,9.343936381709742,14.910536779324055,2.982107355864811,2.1868787276341948
2024-12-06,50.29821073558648,19.880715705765407,9.145129224652088,14.910536779324055,3.3797216699801194,2.1868787276341948
2024-12-09,47.11729622266402,23.26043737574553,9.145129224652088,12.326043737574553,5.168986083499006,2.783300198807157
2024-12-10,45.72564612326044,22.46520874751491,11.332007952286283,12.524850894632205,5.566600397614314,2.1868787276341948
2024-12-11,43.33996023856859,21.272365805168985,14.910536779324055,13.12127236580517,4.3737574552683895,2.783300198807157
2024-12-12,42.14711729622266,24.055666003976143,13.320079522862823,15.705765407554672,1.9880715705765408,2.584493041749503
2024-12-13,41.74950298210736,22.664015904572565,14.7117296222664,15.904572564612327,2.1868787276341948,2.584493041749503
2024-12-16,41.15308151093439,22.46520874751491,15.705765407554672,17.09741550695825,1.5904572564612325,1.7892644135188867
2024-12-17,34.59244532803181,27.435387673956264,17.09741550695825,17.693836978131213,1.1928429423459244,1.7892644135188867
2024-12-18,19.08548707753479,35.387673956262425,24.652087475149106,18.886679920477135,1.3916500994035785,0.3976143141153081
2024-12-19,20.675944333996025,34.791252485089466,23.061630218687874,19.681908548707753,0.9940357852882704,0.5964214711729622
2024-12-20,26.640159045725646,30.019880715705767,20.47713717693837,21.07355864811133,0.5964214711729622,0.9940357852882704
2024-12-23,24.254473161033797,34.39363817097416,18.09145129224652,21.47117296222664,0.5964214711729622,0.9940357852882704
2024-12-24,29.82107355864811,30.417495029821072,15.904572564612327,21.272365805168985,1.3916500994035785,0.9940357852882704
2024-12-26,29.82107355864811,30.218687872763418,16.10337972166998,20.675944333996025,1.9880715705765408,0.9940357852882704
2024-12-27,23.658051689860834,34.990059642147116,17.09741550695825,21.47117296222664,1.5904572564612325,0.9940357852882704
2024-12-30,18.886679920477135,38.17097415506958,17.495029821073558,23.26043737574553,0.9940357852882704,0.9940357852882704
2024-12-31,19.08548707753479,39.363817097415506,14.910536779324055,24.254473161033797,1.5904572564612325,0.5964214711729622
2025-01-02,16.10337972166998,40.357852882703774,14.7117296222664,26.24254473161034,1.1928429423459244,1.1928429423459244
2025-01-03,21.47117296222664,36.779324055666,12.326043737574553,25.844930417495032,2.1868787276341948,1.1928429423459244
2025-01-06,19.681908548707753,35.586481113320076,15.109343936381709,25.44731610337972,2.584493041749503,1.3916500994035785
